well_id,n_rows,n_curves_in,families,vsh_method,phit_method,sw_method,rho_ma,no_deep_res,apparent_pay_frac,honeypot_score,is_honeypot,honeypot_flags,final_pay_frac,vetoed,violations
7adabf03f8534bf68765d69b635e2f0f,456,17,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP|TEMP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.5702,0.0,False,,0.5702,False,
7b40dad206a945ae939590ab2ecbdb12,1540,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2429,0.0,False,,0.2429,False,
7b53af6b43f2472ca050cf8e87461c8b,511,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.3796,0.0,False,,0.3796,False,
7b964aa8d0bf49faa2bc24edfcfb630e,868,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.3986,0.0,False,,0.3986,False,
7bb144bc545b49b489f1901ff410f9a2,498,16,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.4317,0.0,False,,0.4317,False,
7bbec0f9363a40f0afe6a68f09d42dce,886,13,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.1625,0.0,False,,0.1625,False,
7bcefca6719c40cfb2ae619725b7b304,877,15,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2623,0.0,False,,0.2623,False,
7be10a7ff6e24e4f9803fa0742c91c68,1583,18,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.4188,0.0,False,,0.4188,False,
7c2c508766b946bda6131cb5ad981c23,580,17,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.4293,0.0,False,,0.4293,False,
7cf6f7f9bcf0462bb31cafb795406bda,552,14,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.529,0.0,False,,0.529,False,
7d2cd7cab9d841ce9433e010585f33d2,266,18,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SALINITY|SP|TEMP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.3346,0.0,False,,0.3346,False,
7d3cbd680e4c498c947ade2eb9ee0359,833,19,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP|TEMP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.3361,0.0,False,,0.3361,False,
7da5e100b6124ad8a0262ce79cbb0d5a,628,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.0876,1.5,False,impossible_porosity_pervasive,0.0876,False,
7dcae6b79ac84176a82f4725f02079fa,439,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.205,0.0,False,,0.205,False,
7eacc63c466c42238199c258289f7023,1468,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.5123,0.0,False,,0.5123,False,
7eae21206de6493386aa9ee9c4a09b68,623,13,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.1942,2.5,False,neg_porosity_pervasive|rt_porosity_contradiction,0.1942,False,
7f5968bc6a374a42af17251cc7fcdbff,340,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.6176,0.0,False,,0.6176,False,
7f7fd5accd1146558e521ff393ee34c2,1152,14,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SALINITY|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.296,0.0,False,,0.296,False,
805e216becfb4c13a0fca5085bf57f3d,515,13,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.5883,0.0,False,,0.5883,False,
808d741861b242c39d1acf866eb9dc9f,553,15,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.4864,0.0,False,,0.4864,False,
8123dd70a6314b6aae42f6de34902eb0,502,13,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.4263,0.0,False,,0.4263,False,
818bf7b67ef541cfa3e625cbe4cdffb0,996,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.51,0.0,False,,0.51,False,
81b5dc9199ca434cb8add24404ca6edf,1412,13,CAL|DT|GR|NPHI|PE|RHOB|RT|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2309,0.0,False,,0.2309,False,
823e4689ce9b41ec9376ca9c1c0a4d0e,505,10,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.3743,0.0,False,,0.3743,False,
828473f9a393442c935c7177f065b632,982,9,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2037,0.0,False,,0.2037,False,
8290ba756cc54703b8a687cd7d945b18,184,18,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.1848,1.0,False,density_neutron_impossible,0.1848,False,
82b88d129a9c4bab815831863cf87211,892,12,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SALINITY|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.0852,0.0,False,,0.0852,False,
82b9baf59f84471ea4f39aa71cb67d49,1263,11,CAL|DT|GR|NPHI|PE|RHOB|RXO|SP,gr_linear,neutron_density,simandoux_rxo_fallback,2.65,True,0.5922,1.0,False,fragile_resistivity_pay,0.5922,False,
82dc3f19692645bf97d0d3e8c640af14,853,11,CAL|DT|GR|NPHI|PE|RHOB|RXO|SP,gr_linear,neutron_density,simandoux_rxo_fallback,2.65,True,0.5522,1.0,False,fragile_resistivity_pay,0.5522,False,
83bc5727d821493da09e8887373a8e86,636,16,BIT|CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SALINITY|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.3506,0.0,False,,0.3506,False,
83f204704cd041279f697d51b9ded9a0,607,9,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.1664,0.0,False,,0.1664,False,
83fd2e7dc9dc4a2b8600d4628595cd60,581,13,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.5577,0.0,False,,0.5577,False,
84a1d803f460421d861d7abf1acd5130,548,13,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.1113,0.0,False,,0.1113,False,
84ca01c4e95b4b19b752915c6d486abe,496,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.127,0.0,False,,0.127,False,
8527651d6336490e989e84514eada34b,441,16,CAL|DT|GR|NPHI|PE|RHOB|RXO|SP,gr_linear,neutron_density,simandoux_rxo_fallback,2.87,True,0.0,0.0,False,,0.0,False,
8560f50b32dc45c6889aac5ad43dbc25,302,16,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SALINITY|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.1954,1.5,False,neg_porosity_pervasive,0.1954,False,
858af715a32a4ecfa0af5178c6670c5f,723,17,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SALINITY|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.5947,0.0,False,,0.5947,False,
85f7686a35b14fffa6af690a94f7d603,170,14,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.1235,0.0,False,,0.1235,False,
86180afe35394d7dbd09b696ca93ed95,822,10,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.7397,0.0,False,,0.7397,False,
876318afee794392b4c68e75315c610e,337,10,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.1365,0.0,False,,0.1365,False,
87650c3c40f844a3b4c6a83488b1634a,268,13,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.5709,0.0,False,,0.5709,False,
877c8e4acda041fab891b3b63bf0b315,1304,11,CAL|DT|GR|NPHI|PE|RHOB|RT|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.3067,0.0,False,,0.3067,False,
87fecbec98c04858a264566508d8288e,309,11,CAL|GR|NPHI|PE|RHOB|RXO|SP,gr_linear,neutron_density,simandoux_rxo_fallback,2.65,True,0.2848,1.0,False,fragile_resistivity_pay,0.2848,False,
881938024e424ca5bad68e59aaa1bc1f,489,12,CAL|DT|GR|NPHI|PE|RHOB|RXO|SP,gr_linear,neutron_density,simandoux_rxo_fallback,2.65,True,0.5419,1.0,False,fragile_resistivity_pay,0.5419,False,
8854657aaa564d119d83a43683a62b9a,597,11,CAL|DT|GR|NPHI|PE|RHOB|RT|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.3618,0.0,False,,0.3618,False,
88c74b463cec4dfb905ae3fa1278dd29,1321,10,CAL|DT|GR|NPHI|PE|RHOB|RXO|SP,gr_linear,neutron_density,simandoux_rxo_fallback,2.65,True,0.3172,1.0,False,fragile_resistivity_pay,0.3172,False,
89256da6f65347c896240bc5df6e3f91,813,10,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.5953,0.0,False,,0.5953,False,
89450217f0bf4a2283fffef463075366,1163,10,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2227,0.0,False,,0.2227,False,
89494fdbeb9141f0b68657063292ca51,1446,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2006,0.0,False,,0.2006,False,
8952f80d33dd4ae89b5e5401f0e4e358,637,16,BIT|CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.4144,0.0,False,,0.4144,False,
89a88982f6b0403498073e64ae5a6498,315,9,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.1683,0.0,False,,0.1683,False,
8a684971d7494407bb79a3964bfac88a,171,13,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2222,0.0,False,,0.2222,False,
8a714176c3e44b0ea8bf6ba928a38185,1039,12,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2454,0.0,False,,0.2454,False,
8a72ee592ca74c9b8ee59e06e954f8f0,732,10,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.5287,0.0,False,,0.5287,False,
8a797252026646ae834dea41b42366c3,530,12,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.6981,0.0,False,,0.6981,False,
8c190a4a479e4bc2b7119488ba11d79b,516,9,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.6473,0.0,False,,0.6473,False,
8c4ebbc892ee48ab888c12e097828554,663,10,CAL|DT|GR|NPHI|PE|RHOB|RXO|SP,gr_linear,neutron_density,simandoux_rxo_fallback,2.65,True,0.4615,1.0,False,fragile_resistivity_pay,0.4615,False,
8c9c30fd606e4af5a20ccc7c4d31c0e8,360,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.425,1.0,False,density_neutron_impossible,0.425,False,
8d00d28949324c9a86e20db0f55006f3,258,12,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.3605,0.0,False,,0.3605,False,
8d12c9a7a436418e8dd3670223c5bc8b,514,10,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.4786,1.0,False,density_neutron_impossible,0.4786,False,
8d40a640d18c40b9bd47cd0980e6c7e4,773,9,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.3351,0.0,False,,0.3351,False,
8d4944290cfe4370a7ae913decbf6bb4,1474,15,CAL|DT|GR|NPHI|PE|RHOB|RT|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.5434,0.0,False,,0.5434,False,
8d57188741134144a200721a1edd8f78,189,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.0529,0.0,False,,0.0529,False,
8dc2832dbb3b44c2927fa6c7dab732f3,216,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.0556,0.0,False,,0.0556,False,
8e2d55fd74694adf959871faa86fcc00,1288,12,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.389,0.0,False,,0.389,False,
8e68dae41fac463aaa794c8ae83b37c2,663,10,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.3846,0.0,False,,0.3846,False,
8e9cef66b8bc411b97488227a7877bf0,1059,20,BIT|CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.3513,0.0,False,,0.3513,False,
8eda5182c4e549778297f6d35aa7845f,725,18,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.3366,0.0,False,,0.3366,False,
8f9f3038baee46cbaf8320876f96cfc1,632,9,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.7611,0.0,False,,0.7611,False,
900d6df759c44f4aa5c141879346a0fe,324,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.1852,0.0,False,,0.1852,False,
903f9bb045c340199157c6771277b7d8,937,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.2732,0.0,False,,0.2732,False,
905fd485c2c24868ab120044ff5b9f34,261,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.0498,0.0,False,,0.0498,False,
90766d71506a4d05943bc9088e1778c4,243,10,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2181,0.0,False,,0.2181,False,
908108bbe27944caa52725be57dedd41,116,10,CAL|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.0,0.0,False,,0.0,False,
909ff1c56be54456a93755cf30ca5daa,1047,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.256,0.0,False,,0.256,False,
90e2c31854a54b40b092144a15b3d7ff,622,12,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.6833,0.0,False,,0.6833,False,
91564ccaab1345f19bb5c2d4ce845ec5,282,15,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SALINITY|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2128,0.0,False,,0.2128,False,
91600b5bfe814aaa9ff7736db94d3878,618,10,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.4013,0.0,False,,0.4013,False,
91962be3095845ed97e0199b3f0c2446,465,11,CAL|DT|GR|NPHI|PE|RHOB|RXO|SP,gr_linear,neutron_density,simandoux_rxo_fallback,2.65,True,0.2129,2.0,False,dead_primary_curve|fragile_resistivity_pay,0.2129,False,
92683076debb4cb7a880bce3115aa783,314,12,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.1879,0.0,False,,0.1879,False,
929a8b56055242d1a478e9686eeb500d,481,17,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.0478,0.0,False,,0.0478,False,
92f6f4312ffe44b99dbe7c9611443bc4,1272,10,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.1211,0.0,False,,0.1211,False,
93258a8220514a6e84efbce07f5b20a6,1150,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.3043,0.0,False,,0.3043,False,
9336a5b2827143368634523d62391d96,1494,9,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2323,0.0,False,,0.2323,False,
937471db8af84267b3cafafa49ff5cb7,335,10,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.3672,0.0,False,,0.3672,False,
9374f1aabd0d4c5ab65bfcfe0f85e1ab,320,13,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.5062,0.0,False,,0.5062,False,
93c0eaca1dc04ac4b8551a9095827645,1126,17,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP|TEMP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.3996,0.0,False,,0.3996,False,
9442ef2e2bd74da8aa05939aacee6d13,381,14,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.5381,0.0,False,,0.5381,False,
946558f722d24a6f879fb967cef5054f,432,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2477,0.0,False,,0.2477,False,
94aa46c74aa14b54b8e52d170f848b45,751,11,CAL|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.0,0.0,False,,0.0,False,
94afdb4ea7d143b68059b30d3bfaab1a,449,13,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2294,1.5,False,neg_porosity_pervasive,0.2294,False,
94e1fca20c4741099162ce7e867eb8df,1767,14,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.3328,0.0,False,,0.3328,False,
95ebc9a5921a41e79cfd5fae3e5e2789,639,14,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.2144,0.0,False,,0.2144,False,
96119ba902094fcfa17d764ad1176dbf,270,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.6444,0.0,False,,0.6444,False,
9619ae3f5756441880486688f02c447b,1058,12,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.4357,0.0,False,,0.4357,False,
96cfb7375392410c91bc8677eaaa3bfc,885,20,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.3198,0.0,False,,0.3198,False,
9710ad84d3344403ad1d5bcf0dd97b86,548,9,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.2427,0.0,False,,0.2427,False,
9712423502314bff87aabfc423210e70,609,15,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SALINITY|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.4663,0.0,False,,0.4663,False,
971c3664e4af4d0191c677355d6ea76e,1032,12,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.5804,0.0,False,,0.5804,False,
973d1b7e559b482fb906dd9bf550cd33,410,13,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2195,0.0,False,,0.2195,False,
97c36c0b1d1945bfba8e053809101906,800,10,CAL|DT|GR|NPHI|PE|RHOB|RXO|SP,gr_linear,neutron_density,simandoux_rxo_fallback,2.65,True,0.4025,1.0,False,fragile_resistivity_pay,0.4025,False,
98a954e064214add831ba4749a3c7296,711,11,CAL|DT|GR|NPHI|PE|RHOB|RXO|SP,gr_linear,neutron_density,simandoux_rxo_fallback,2.65,True,0.4219,1.0,False,fragile_resistivity_pay,0.4219,False,
98aa171bfabc4404a601d4ccee30547e,1154,12,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.4151,0.0,False,,0.4151,False,
99d401e61226485d87b7823f7a8bc480,454,21,BIT|CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SALINITY|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.5154,0.0,False,,0.5154,False,
9aa9c39a089945c497f1939d80d1692e,1279,9,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.4769,0.0,False,,0.4769,False,
9ad37eadb773417193123801d335006c,470,9,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.0809,0.0,False,,0.0809,False,
9b5d3dd783e54e4ea2d429c6fce0916c,340,15,BIT|CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SALINITY|SP|TEMP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.1618,0.0,False,,0.1618,False,
9b9966503bb3493fa6b1954015600a63,317,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.4196,0.0,False,,0.4196,False,
9bdb942bb29a49bc892003d60b26b340,1275,13,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2878,0.0,False,,0.2878,False,
9c12cfcda50a44458d1a0649aad4191f,957,12,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2257,0.0,False,,0.2257,False,
9c6f43f15d244502a35831ede7e58d29,1206,9,CAL|DT|GR|NPHI|PE|RHOB|RXO|SP,gr_linear,neutron_density,simandoux_rxo_fallback,2.87,True,0.0,1.0,False,density_neutron_impossible,0.0,False,
9ca4c9a19aed4960be08aaadad293e43,745,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2483,0.0,False,,0.2483,False,
9cb99c1d34d443ac97e92d706b4e05ca,387,10,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.4496,0.0,False,,0.4496,False,
9cde2712a4b84972b695628912fa93b6,1206,13,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.4328,0.0,False,,0.4328,False,
9d2b909d12094dcc9d85675c1e3acb52,306,16,CAL|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.3758,0.0,False,,0.3758,False,
9d3773700e304fa69afbc87b592665c3,1928,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2863,0.0,False,,0.2863,False,
9d3d8e598c0f4528b7b7324503f4556c,677,19,CAL|DT|GR|NPHI|PE|RHOB|RT|SALINITY|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2984,0.0,False,,0.2984,False,
9f1930361439466e8a2d227cf700860b,1030,14,BIT|CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.1718,0.0,False,,0.1718,False,
9f45e20d5f0a4ace82d5f28617f76080,291,9,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.2852,0.0,False,,0.2852,False,
9f67d2a0837848f8879901fcc8555da7,616,19,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP|TEMP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.487,0.0,False,,0.487,False,
9f932f90e3684011ad32261d50ed82d5,607,13,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.3328,0.0,False,,0.3328,False,
9fc86c3b4c4741f389afefe1d9c9a2d3,835,18,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP|TEMP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.206,1.0,False,density_neutron_impossible,0.206,False,
9fdd132450e64b77984c4e4588e079be,555,12,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2486,0.0,False,,0.2486,False,
a064604070b843c798d37bd88bbff284,657,16,BIT|CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SALINITY|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.274,0.0,False,,0.274,False,
a0e28777844d46c1abec5380b4b07649,672,12,BIT|CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2068,0.0,False,,0.2068,False,
a16bd326bbcc459ca1e8210d28e5c01e,229,12,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.4541,0.0,False,,0.4541,False,
a26eef2210ca43638ab7b0067de040c3,662,9,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.3958,0.0,False,,0.3958,False,
a28e37794f574e2f8152800af0040424,517,15,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SALINITY|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2418,0.0,False,,0.2418,False,
a2cbf46395b34ed49b852d0ea172a262,665,10,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.3774,0.0,False,,0.3774,False,
