file,date_format,comp,srvc,null_val,num_curves,num_params,has_other,start,stop,step,decimal_places,trailing_zeros,total_values,trailing_zeros_pct
ca4637d32cec4e21a8d475aa720bf1df.las,06-13-1995,Con Resources,SQR,-999.2500,10,9,True,5175.00000,5470.50000,0.50000,"(5,)",686,5920,0.11587837837837837
a631381fee83432ab7658c474b0558ce.las,11-09-2015,Deepwell Energy Corp,LSP,-999.2500,11,8,True,5254.50000,5636.00000,0.50000,"(5,)",1481,8404,0.1762256068538791
dd78f723570e4d92913f2ae42fac440b.las,10/07/08,Lake Energy,Johns Wireline,-999.2500,13,9,True,6769.50000,7085.00000,0.50000,"(5,)",1052,6942,0.1515413425525785
f05ec7f6bf1f4f54aae9ac6f9e78a0bb.las,09-03-2009,Con Resources,Super Cool Company,-999.2500,16,8,True,7732.50000,7849.50000,0.50000,"(5,)",241,3760,0.06409574468085107
333a745b78a14bb396c4ec002f45ff09.las,19880415,,BaH,-999.2500,12,9,True,3814.50000,3900.50000,0.50000,"(5,)",212,2076,0.10211946050096339
7d2cd7cab9d841ce9433e010585f33d2.las,12/13/2021,Ocean Petroleum,Downholeloggers,-999.2500,19,8,True,2271.50000,2458.00000,0.50000,"(5,)",473,5054,0.09358923624851603
71c8e8b3c5764cad8dabd74399406254.las,"Jul 10, 1987",Deepwell Energy Corp,Specialized Drilling,-999.2500,11,8,True,4295.00000,4438.00000,0.50000,"(5,)",422,3157,0.13367120684193856
e8c01d1435f1417190ed81dd94115f59.las,20100723,Offshore ASA,Special data,-999.2500,21,9,True,4853.50000,5377.00000,0.50000,"(5,)",2163,21126,0.10238568588469185
a689119fdd3d46a3a7b12c093c79f31e.las,09/05/1986,Ocean Petroleum,WRF,-999.2500,14,8,True,6037.00000,6513.00000,0.50000,"(5,)",1064,13342,0.07974816369359916
81b5dc9199ca434cb8add24404ca6edf.las,2000-04-28,Specs and Mobility,Downholeloggers,-999.2500,14,8,True,8259.00000,8964.50000,0.50000,"(5,)",1591,19768,0.08048360987454471
4069730a6f364e2cbbb6758fd742a116.las,09/11/1996,Offshore ASA,BaH,-999.2500,12,8,True,4195.00000,4335.50000,0.50000,"(5,)",399,3384,0.11790780141843972
ac4d195ed6ea4b1082e00b9852b80bf1.las,08/19/02,Ocean Petroleum,DHL,-999.2500,16,8,True,5573.50000,5770.00000,0.50000,"(5,)",835,6304,0.13245558375634517
61e37414cff24f0ba822aa2fcc3969b6.las,01/04/90,Exploration Inc.,Examine,-999.2500,12,8,True,3069.00000,3296.50000,0.50000,"(5,)",616,5472,0.11257309941520467
4669f25d04c6411386f1a9316aca993a.las,13/11/2010,Boa Energy,HBX,-999.2500,19,8,True,4708.50000,5267.00000,0.50000,"(5,)",2366,21242,0.11138310893512852
9f45e20d5f0a4ace82d5f28617f76080.las,2006-11-25,Summertime Power,SQR,-999.2500,10,8,True,4136.00000,4281.00000,0.50000,"(5,)",644,2910,0.22130584192439862
f8fe9cf54d1c40709d61e349e6607f40.las,05/19/1992,Boa Energy,LSP,-999.2500,20,9,True,7986.50000,8777.50000,0.50000,"(5,)",3162,31660,0.09987365761212887
10dfac37ac4946b294505d1dd5cba522.las,09/06/1992,Murph Oil,Specialized Drilling,-999.2500,12,8,True,6619.00000,7094.50000,0.50000,"(5,)",1995,11424,0.17463235294117646
89256da6f65347c896240bc5df6e3f91.las,06/21/1990,,WRF,-999.2500,11,8,True,4452.00000,4858.00000,0.50000,"(5,)",911,8943,0.10186738231018674
46fdcb16c5ec4a30844092254a0e11d4.las,03/03/13,Kangaroo Ltd,Specialized Drilling,-999.2500,11,9,True,7066.50000,7190.50000,0.50000,"(5,)",358,2167,0.1652053530226119
2a775616226f44d6a90bdb5e2d258223.las,09/23/2000,Lots of Arrows,Tool Diagnostics,-999.2500,13,8,True,7066.50000,7627.00000,0.50000,"(5,)",1210,14586,0.08295625942684766
18b2eee7a6344478b0ddda665db4fc45.las,"Aug 25, 1999",Lama Corp,LSP,-999.2500,15,9,True,6499.50000,7313.00000,0.50000,"(5,)",1778,24420,0.0728091728091728
2f308ad4973b4867a164fd93a421f13b.las,10/14/88,Bivalve E&P,Examine,-999.2500,11,8,True,4776.50000,4907.00000,0.50000,"(5,)",299,2882,0.10374739764052741
d867aaaf67a44a3c90950932f5852c16.las,04/11/17,Lama Corp,TLA,-999.2500,10,8,True,6139.00000,6372.50000,0.50000,"(5,)",621,4680,0.1326923076923077
e2af8e4675984cb6870959229f610625.las,2011-05-11,Ocean Petroleum,BaH,-999.2500,12,9,True,4660.00000,5012.50000,0.50000,"(5,)",875,8472,0.10328139754485363
3f49b4279fac44e6bba49efd27f32484.las,12/27/2006,,Examine,-999.2500,12,8,True,3112.00000,3276.50000,0.50000,"(5,)",378,3960,0.09545454545454546
7469d6dc462a4929b9881fd429ca163e.las,1989-05-22,Demont Energy,WRF,-999.2500,15,9,True,5948.00000,6199.50000,0.50000,"(5,)",612,7560,0.08095238095238096
c25a7d8b0a7d44ec8d39106ef96597dc.las,24-Dec-2018,Sideways Energy,Tool Diagnostics,-999.2500,11,9,True,7126.00000,7327.50000,0.50000,"(5,)",413,4444,0.09293429342934294
8c4ebbc892ee48ab888c12e097828554.las,10/22/19,Con Resources,BaH,-999.2500,11,8,True,6806.50000,7137.50000,0.50000,"(5,)",747,7293,0.10242698477992596
d61843f86fb74ec285afbf79c3712fef.las,1992-06-23,Chad Power,LSP,-999.2500,13,9,True,7884.00000,8318.00000,0.50000,"(5,)",874,11297,0.07736567230238116
e06e1b2f6bcb40f1a19d40f122ca336a.las,"May 01, 2002",Exploration Inc.,WRF,-999.2500,17,8,True,4587.00000,4951.50000,0.50000,"(5,)",1583,12410,0.12755842062852538
f913064f20fd460daafac032a706a8ba.las,05/15/1995,Summertime Power,Downholeloggers,-999.2500,12,9,True,7720.00000,7855.00000,0.50000,"(5,)",287,3252,0.08825338253382534
b3900fb75e874b638828b3a9a44078be.las,03/25/2020,Deepwell Energy Corp,Johns Wireline,-999.2500,11,8,True,5334.50000,5462.00000,0.50000,"(5,)",296,2816,0.10511363636363637
0b18eab9ae0148edbcf9cbf607fb0147.las,08-Jul-2008,Demont Energy,Downholeloggers,-999.2500,19,9,True,7495.50000,7790.50000,0.50000,"(5,)",641,11229,0.05708433520349096
9c12cfcda50a44458d1a0649aad4191f.las,05-Aug-1997,Steven Power,Examine,-999.2500,13,8,True,8061.00000,8539.00000,0.50000,"(5,)",1070,12441,0.08600594807491359
23468e3552ba43a9b0fc29eee3a6344b.las,2001-03-26,,DHL,-999.2500,12,9,True,7262.50000,7443.50000,0.50000,"(5,)",416,4356,0.09550045913682277
908108bbe27944caa52725be57dedd41.las,"May 03, 1997",Murph Oil,Special data,-999.2500,11,8,True,5678.50000,5760.00000,0.50000,"(5,)",221,1276,0.1731974921630094
7a7e4b78a0c84c2bb8aa18d9dc347735.las,08/08/07,,DHL,-999.2500,14,8,True,6688.50000,6922.50000,0.50000,"(5,)",629,6566,0.09579652756625039
f3cd8feda4a4411ba90906c785d4f1cc.las,19-Jun-1986,CompletePowers,Johns Wireline,-999.2500,13,8,True,6449.50000,6896.00000,0.50000,"(5,)",1830,11622,0.15745998967475477
070cdd6c286447b5971bcdbdae557847.las,01/18/2018,Basin Resources LLC,LSP,-999.2500,12,8,True,3178.50000,3579.50000,0.50000,"(5,)",1306,9636,0.13553341635533417
1bc6b4c9d770466eb414234e58312729.las,01-10-2006,Oil Exploration,Super Cool Company,-999.2500,10,8,True,4173.50000,4540.00000,0.50000,"(5,)",1442,7340,0.19645776566757492
8a797252026646ae834dea41b42366c3.las,24-Nov-2005,,Tool Diagnostics,-999.2500,13,8,True,2409.00000,2673.50000,0.50000,"(5,)",578,6890,0.08388969521044992
08c9992f01f94fe886a8e156aca4bde5.las,09/23/1999,Rock Energy,Johns Wireline,-999.2500,14,8,True,5350.50000,5577.00000,0.50000,"(5,)",496,6356,0.07803650094398994
6724b5d5cac440418e54a451c33ff1c3.las,02-16-2005,Offshore ASA,SQR,-999.2500,12,9,True,7749.00000,8104.00000,0.50000,"(5,)",779,8532,0.0913033286451008
fc813aad00ef4cb2a4a0f2a75bb6bf34.las,2017-10-04,Con Resources,DHL,-999.2500,12,10,True,4905.50000,5234.50000,0.50000,"(5,)",2041,7368,0.2770086862106406
c81ee4a58ba34758a23bfe984cbbadaa.las,07/02/2020,Steven Power,Downholeloggers,-999.2500,16,9,True,5294.50000,5628.00000,0.50000,"(5,)",678,10688,0.06343562874251497
4f9ff3be3fed4df3af52078b74d232c6.las,06-Mar-2017,Deepwell Energy Corp,LSP,-999.2500,13,10,True,3120.50000,3584.50000,0.50000,"(5,)",1091,12077,0.09033700422290304
30e47956dae642edae3d8b6100a6dd57.las,07/27/2000,Boa Energy,LSP,-999.2500,13,8,True,7107.50000,7501.00000,0.50000,"(5,)",1635,10244,0.15960562280359233
d7358654c48a499990f3e16b17a15a20.las,20010605,Specs and Mobility,Specialized Drilling,-999.2500,18,9,True,9193.50000,9716.50000,0.50000,"(5,)",1139,18846,0.06043722805900456
75365fe5896143f29a864c5b1011261f.las,"Oct 21, 2013",Lama Corp,Tool Diagnostics,-999.2500,11,9,True,2364.50000,2562.50000,0.50000,"(5,)",593,3443,0.1722335172814406
fae90e7d9dcf47579777ec1b58ea857a.las,10-10-1988,Offshore ASA,Johns Wireline,-999.2500,18,8,True,5032.50000,5454.00000,0.50000,"(5,)",1760,15192,0.11585044760400211
584468aba38248759f0c1c655eba22ef.las,01/17/00,Steven Power,WRF,-999.2500,11,8,True,7571.50000,7950.50000,0.50000,"(5,)",958,8349,0.11474428075218589
795d056ed75a4638afc7205f2d1ae0a2.las,09-16-2002,Chad Power,HBX,-999.2500,14,9,True,4529.50000,4700.50000,0.50000,"(5,)",748,4802,0.15576842982090797
96119ba902094fcfa17d764ad1176dbf.las,11-17-2009,Chad Power,Johns Wireline,-999.2500,12,8,True,4034.00000,4168.50000,0.50000,"(5,)",585,3240,0.18055555555555555
714d794f9fba4e75b37d674b36806b5c.las,"Feb 21, 1991",,SQR,-999.2500,10,8,True,5133.50000,5361.50000,0.50000,"(5,)",899,4570,0.19671772428884027
348cced7e4cc458fb88bb37c05500029.las,12/18/1995,CompletePowers,Johns Wireline,-999.2500,11,8,True,7664.50000,8129.50000,0.50000,"(5,)",1767,9669,0.18274899162271177
f20234c49aac4e20a0fbd81cfc38cfbf.las,"Jun 10, 2014",Ocean Petroleum,Special data,-999.2500,14,9,True,3849.50000,4047.00000,0.50000,"(5,)",418,5544,0.07539682539682539
5cf62d76879f4c5d8dab9ecf3507fc84.las,"Mar 18, 2020",Oil Exploration,LSP,-999.2500,12,9,True,3871.00000,3947.50000,0.50000,"(5,)",67,564,0.11879432624113476
bc9843e32c134802a45343c9110b9796.las,2014-02-26,Deepwell Energy Corp,Johns Wireline,-999.2500,12,8,True,7686.50000,8073.50000,0.50000,"(5,)",822,9300,0.08838709677419355
8dc2832dbb3b44c2927fa6c7dab732f3.las,06-07-2020,Lake Energy,Examine,-999.2500,12,9,True,4700.00000,4807.50000,0.50000,"(5,)",273,2592,0.10532407407407407
9374f1aabd0d4c5ab65bfcfe0f85e1ab.las,11/08/1999,Kangaroo Ltd,Specialized Drilling,-999.2500,14,8,True,3437.50000,3597.00000,0.50000,"(5,)",324,4480,0.07232142857142858
3d0592dcb4b84262a00865191b852821.las,16/09/1989,Rock Energy,Examine,-999.2500,10,9,True,4092.00000,4581.50000,0.50000,"(5,)",2136,9350,0.22844919786096257
bb2851ad35714dbeae4db5bd904f1969.las,19920601,CompletePowers,BaH,-999.2500,13,9,True,5401.00000,5513.00000,0.50000,"(5,)",545,2925,0.18632478632478633
b64d60a22d5d47bc81c5727143f0e0f9.las,02/27/93,Offshore ASA,HBX,-999.2500,14,8,True,5065.50000,5463.50000,0.50000,"(5,)",1404,9478,0.148132517408736
d40f9485e4854480a9028425547fc569.las,23/01/2018,Rock Energy,BaH,-999.2500,12,9,True,4833.50000,5350.00000,0.50000,"(5,)",2217,12408,0.17867504835589942
6f27aa98a82c4bb58b1125c2d4da24e5.las,01/18/2012,Lama Corp,Specialized Drilling,-999.2500,17,9,True,4780.50000,5057.50000,0.50000,"(5,)",654,9435,0.06931637519872814
df9cde6697e0487490e190b75446ff39.las,01-25-1985,Rock Energy,SQR,-999.2500,12,8,True,2124.00000,2468.00000,0.50000,"(5,)",1016,7644,0.13291470434327576
6e0d172eddcb40edae1cdafa223f5e02.las,10/07/1992,Lots of Arrows,BaH,-999.2500,13,10,True,9072.50000,9214.00000,0.50000,"(5,)",290,3692,0.07854821235102925
e95c8217b0d74e0786c77b6bf0af5043.las,06/12/2012,Rock Energy,Specialized Drilling,-999.2500,12,8,True,9170.00000,9786.50000,0.50000,"(5,)",1404,14808,0.09481361426256078
cf034af9d4914365b9a56d2a2288eedd.las,01/04/1986,Chad Power,Special data,-999.2500,15,9,True,6415.00000,6603.50000,0.50000,"(5,)",770,5670,0.13580246913580246
0254d93c31c84cc286a97e99c70474a4.las,"Dec 14, 2005",Lama Corp,Downholeloggers,-999.2500,11,9,True,4007.00000,4283.00000,0.50000,"(5,)",1108,6083,0.18214696695709354
eea781459df448f8804e9bcd69827de6.las,19931203,Deepwell Energy Corp,Special data,-999.2500,12,9,True,5932.50000,6199.00000,0.50000,"(5,)",990,6408,0.1544943820224719
2690c682297a450dbb0612f93f0767a2.las,04/03/1990,Summertime Power,Examine,-999.2500,12,8,True,7529.00000,7786.50000,0.50000,"(5,)",543,6192,0.0876937984496124
ab151fef037744ea9939c0d6b26d42c4.las,10/23/03,Oil Exploration,Specialized Drilling,-999.2500,10,8,True,4480.50000,4612.50000,0.50000,"(5,)",400,2650,0.1509433962264151
909ff1c56be54456a93755cf30ca5daa.las,2001-05-16,Murph Oil,TLA,-999.2500,12,8,True,7300.00000,7823.00000,0.50000,"(5,)",1205,12564,0.09590894619547914
a5f85a78e3fc48788ff95b8b28eb334a.las,20200916,Basin Resources LLC,Downholeloggers,-999.2500,11,10,True,4646.00000,5150.00000,0.50000,"(5,)",2836,10373,0.27340210160994893
5c6831af3d334e87b4464fbac45ab7fe.las,06/04/2020,,Johns Wireline,-999.2500,13,8,True,6645.00000,6840.50000,0.50000,"(5,)",802,5096,0.15737833594976453
91962be3095845ed97e0199b3f0c2446.las,"Mar 27, 1997",Specs and Mobility,Super Cool Company,-999.2500,12,8,True,7334.50000,7566.50000,0.50000,"(5,)",976,5580,0.17491039426523297
c9f9cff411914d52b693d8baf118c3a0.las,11/07/2007,Con Resources,HBX,-999.2500,13,9,True,2253.50000,2639.50000,0.50000,"(5,)",1593,8931,0.17836748404433994
bad8b77631db4671a49c581b7ee4df82.las,07-Mar-1996,Oil Exploration,Johns Wireline,-999.2500,11,8,True,7999.00000,8731.50000,0.50000,"(5,)",1866,16126,0.11571375418578693
f5e466c497054219b6e299f51428c11a.las,15/06/2014,Exploration Inc.,BaH,-999.2500,11,8,True,5564.50000,5798.00000,0.50000,"(5,)",530,5148,0.10295260295260296
c5cf0da7c29746138727e92524c9d4b0.las,19941011,Steven Power,HBX,-999.2500,20,8,True,8754.50000,9499.50000,0.50000,"(5,)",3098,29820,0.10389000670690811
309ad0a7a60d426ba4cae964750082e2.las,2009-09-08,Bivalve E&P,Examine,-999.2500,15,8,True,8268.50000,9041.50000,0.50000,"(5,)",1740,23205,0.07498383968972204
2df2a3b6d750407eaa705b853f8858d7.las,10/02/2004,Lake Energy,Tool Diagnostics,-999.2500,11,8,True,7983.00000,8291.50000,0.50000,"(5,)",1227,6798,0.18049426301853486
d502e4a05955466ab6b73765c8d5948f.las,1990-06-26,Con Resources,Super Cool Company,-999.2500,12,9,True,3840.50000,4296.50000,0.50000,"(5,)",1035,10956,0.09446878422782037
744e31a4d43a419ca3e777ebb4bbb3eb.las,11/14/23,,Tool Diagnostics,-999.2500,10,9,True,8582.50000,8776.00000,0.50000,"(5,)",419,3880,0.10798969072164949
a4559501a8004d28a9f63b94c481c990.las,01/02/1994,,Johns Wireline,-999.2500,10,8,True,7662.00000,8013.00000,0.50000,"(5,)",1421,7030,0.20213371266002844
07d5a7d30b1a490998dd4adbd006d2f0.las,03-Jun-1995,Ocean Petroleum,Tool Diagnostics,-999.2500,16,8,True,2861.00000,3207.00000,0.50000,"(5,)",768,11088,0.06926406926406926
e760f94fa6cd456e9752205f39326387.las,02/15/17,The Oil & Gas,Super Cool Company,-999.2500,14,9,True,4163.00000,4672.00000,0.50000,"(5,)",1834,13272,0.13818565400843882
e660a77846784c28afc1c60e70d52108.las,12/09/96,CompletePowers,Tool Diagnostics,-999.2500,12,9,True,4456.00000,4633.50000,0.50000,"(5,)",503,3408,0.14759389671361503
3f0e5d2fa69c466bbfee04d9b76d2eb0.las,27-Mar-2013,Summertime Power,LSP,-999.2500,12,9,True,5079.00000,5325.00000,0.50000,"(5,)",623,5916,0.10530764029749831
1cb6762bdfa0435b96f404ff4e8e4ff8.las,1991-02-18,Steven Power,Special data,-999.2500,13,8,True,8842.00000,9068.50000,0.50000,"(5,)",524,5902,0.08878346323280244
37039392ff6245e4a5e9be691d43bf7a.las,20221110,Kangaroo Ltd,SQR,-999.2500,18,9,True,2888.00000,3395.00000,0.50000,"(5,)",1583,18270,0.0866447728516694
e05ad52621c148fd9f137d77c5ba15cd.las,05/11/01,Exploration Inc.,Examine,-999.2500,14,8,True,8960.00000,9471.50000,0.50000,"(5,)",1129,14336,0.07875279017857142
5813ee6e470647cfaac17f00da75588a.las,04/10/2018,Con Resources,Downholeloggers,-999.2500,20,8,True,6713.50000,7239.50000,0.50000,"(5,)",2202,21060,0.10455840455840455
fb96b4c7c87740748b477ab588e43d46.las,06-Aug-2012,Ocean Petroleum,LSP,-999.2500,11,9,True,5905.50000,6452.00000,0.50000,"(5,)",1230,12034,0.10221040385574207
42fe1db43ba749a0bb26be4b0fa3f063.las,"Dec 26, 1993",Bivalve E&P,TLA,-999.2500,10,9,True,7217.00000,7720.50000,0.50000,"(5,)",1064,10080,0.10555555555555556
ad85fcc34f3d4eb398ff5b2ac65455f1.las,06/14/17,Rock Energy,Special data,-999.2500,21,9,True,7772.00000,7978.50000,0.50000,"(5,)",847,8694,0.09742351046698873
0e71c53a6b164a4b923949199b8cacc8.las,20050420,Rock Energy,HBX,-999.2500,11,8,True,4639.50000,4769.00000,0.50000,"(5,)",424,1705,0.24868035190615836
d75bd7093c354cb2aca568b446167f68.las,11-Feb-1987,Oil Exploration,Downholeloggers,-999.2500,11,8,True,2615.50000,2694.00000,0.50000,"(5,)",176,1738,0.10126582278481013
6e96490441444631a1c8ec7c6c41a71f.las,20030615,CompletePowers,BaH,-999.2500,14,8,True,4603.50000,5039.50000,0.50000,"(5,)",1871,12222,0.1530846015382098
9c6f43f15d244502a35831ede7e58d29.las,20130317,The Oil & Gas,Johns Wireline,-999.2500,10,9,True,5159.00000,5836.50000,0.50000,"(5,)",2927,12060,0.24270315091210615
ac3e3f35d2454febae8be2f6b169d92b.las,06-Aug-1997,Oil Exploration,Super Cool Company,-999.2500,15,8,True,8396.00000,8552.50000,0.50000,"(5,)",343,4710,0.07282377919320594
08fb17d42bfc45a3884194f597f755ca.las,02/03/2019,Demont Energy,DHL,-999.2500,14,9,True,4576.00000,4698.00000,0.50000,"(5,)",259,3430,0.07551020408163266
cd8be522fa304b35a36f51a27e8c68be.las,21/01/1995,Boa Energy,Examine,-999.2500,21,9,True,4519.00000,4619.50000,0.50000,"(5,)",396,4242,0.09335219236209336
c8814c53241f4a84b9194a462011bc51.las,06/24/1995,Bivalve E&P,WRF,-999.2500,11,9,True,6041.50000,6776.00000,0.50000,"(5,)",3114,16170,0.19257884972170686
a064604070b843c798d37bd88bbff284.las,10-Aug-2019,CompletePowers,Special data,-999.2500,17,9,True,4233.50000,4561.50000,0.50000,"(5,)",1265,11169,0.11325991583848151
22af30f94826496a8a49403c1d17d464.las,09-May-1994,Demont Energy,Tool Diagnostics,-999.2500,16,8,True,8747.00000,9016.00000,0.50000,"(5,)",589,8624,0.06829777365491652
51d67e83f6ca4d668fb9066d8e8d6009.las,14/04/1992,Murph Oil,Specialized Drilling,-999.2500,12,8,True,8065.50000,8262.00000,0.50000,"(5,)",416,4728,0.08798646362098139
e35e88b0d8d44788a9f26057e89a377c.las,09-09-1987,Murph Oil,Specialized Drilling,-999.2500,12,10,True,8076.50000,8320.50000,0.50000,"(5,)",573,5868,0.09764826175869121
2ebcd3a714db4a759f755816aee11181.las,2016-10-24,Exploration Inc.,HBX,-999.2500,13,8,True,3962.50000,4304.50000,0.50000,"(5,)",996,8905,0.11184727681078047
711f3ee479f949f8afa0affeecda884d.las,02/28/1989,Summertime Power,Examine,-999.2500,11,8,True,9075.00000,9278.50000,0.50000,"(5,)",421,4488,0.09380570409982175
e4f6d57887e647be8a15d685405bef52.las,10/07/1994,The Oil & Gas,BaH,-999.2500,21,8,True,7487.00000,7634.00000,0.50000,"(5,)",291,3318,0.08770343580470162
fe4e55da1e4a41f788b57933d491e17b.las,"Apr 15, 1987",The Oil & Gas,LSP,-999.2500,11,9,True,8644.00000,8896.50000,0.50000,"(5,)",603,5566,0.10833632770391664
e5b90b7b56c743c9899bba81bd4417d3.las,07-Jan-2006,Steven Power,HBX,-999.2500,10,8,True,7091.00000,7735.00000,0.50000,"(5,)",1486,12890,0.11528316524437549
eacff8728ab4402590f56b835faac179.las,20031003,Steven Power,LSP,-999.2500,12,8,True,5166.50000,5365.50000,0.50000,"(5,)",826,4788,0.17251461988304093
14e39492275e4593a2a0b511ddb8e08b.las,05/11/2003,Specs and Mobility,WRF,-999.2500,12,9,True,7595.50000,7884.00000,0.50000,"(5,)",619,6936,0.08924452133794694
c3dc22dbb58340a49d809eccea78e62d.las,08/22/88,Boa Energy,Tool Diagnostics,-999.2500,16,9,True,6901.50000,7162.00000,0.50000,"(5,)",701,8352,0.08393199233716475
27521b796ee4417e99ae52a8cf0767d0.las,"Aug 27, 1997",,SQR,-999.2500,16,8,True,6915.00000,7023.00000,0.50000,"(5,)",145,1088,0.1332720588235294
7bcefca6719c40cfb2ae619725b7b304.las,26-Feb-2017,,Examine,-999.2500,16,8,True,5537.50000,5975.50000,0.50000,"(5,)",1016,14032,0.07240592930444698
fb26e8296d1e4d88a05da1cf02485091.las,2009-11-25,Boa Energy,Super Cool Company,-999.2500,13,8,True,4190.50000,4464.00000,0.50000,"(5,)",607,7124,0.08520494104435711
324f0f863dd0458ab607a249eab2d2a0.las,20000818,,TLA,-999.2500,19,9,True,8014.00000,8469.00000,0.50000,"(5,)",1561,14915,0.10465973851827019
e8a2b69120d24722b3914f69fe4072aa.las,08/08/22,Con Resources,TLA,-999.2500,14,8,True,8132.50000,8513.50000,0.50000,"(5,)",805,10682,0.07536041939711664
5fcc58da7f5844268fc6e014c94c9b65.las,03/21/18,Offshore ASA,HBX,-999.2500,16,8,True,2753.50000,3404.00000,0.50000,"(5,)",1404,20832,0.0673963133640553
231901bdd3c24ea5a0db4b34c84aeafb.las,19890106,Rock Energy,SQR,-999.2500,14,8,True,2940.50000,3285.00000,0.50000,"(5,)",908,9660,0.09399585921325052
c255171f3cfc4b1db5ab3356e42c96e4.las,28-Jan-2009,Offshore ASA,Specialized Drilling,-999.2500,14,8,True,8032.00000,8284.50000,0.50000,"(5,)",559,7084,0.07891022021456805
ae55584502e041d1b8e16b7392e70b56.las,"Aug 06, 1998",Demont Energy,DHL,-999.2500,14,8,True,8823.00000,9007.00000,0.50000,"(5,)",418,5166,0.08091366627951994
ffd87ab0c8ef4567922207f65d094062.las,11-Feb-2015,Bivalve E&P,Examine,-999.2500,12,8,True,8309.50000,8414.50000,0.50000,"(5,)",280,1596,0.17543859649122806
0be80b6650d44e82984909303362144d.las,1985-10-19,Sideways Energy,Downholeloggers,-999.2500,13,8,True,7608.50000,7851.50000,0.50000,"(5,)",540,6331,0.08529458221450008
6387711641ea47c2a643f5d0b187c8b4.las,20080817,Kangaroo Ltd,TLA,-999.2500,15,9,True,2147.50000,2708.00000,0.50000,"(5,)",2406,16830,0.14295900178253118
877c8e4acda041fab891b3b63bf0b315.las,05-19-2012,Chad Power,Tool Diagnostics,-999.2500,12,8,True,6796.50000,7448.00000,0.50000,"(5,)",2522,15648,0.16117075664621677
008a81a1e28845dcab7bed7d8febd9b4.las,13/12/2001,Demont Energy,Examine,-999.2500,11,8,True,7271.50000,7407.50000,0.50000,"(5,)",300,3003,0.0999000999000999
649ed8edc00441f592c5c2cd925be7a2.las,22/04/2015,Rock Energy,DHL,-999.2500,15,8,True,7167.00000,7471.00000,0.50000,"(5,)",925,9135,0.10125889436234264
a320d645e2054123a82b3669793b63f3.las,19911202,Demont Energy,HBX,-999.2500,19,8,True,6065.00000,6504.50000,0.50000,"(5,)",2467,14991,0.1645654059102128
4500f4c604934ef79cc07df34b0d6e24.las,15-Nov-2018,Deepwell Energy Corp,SQR,-999.2500,12,10,True,4436.00000,4737.00000,0.50000,"(5,)",1036,6048,0.1712962962962963
cef729da6e2d45849ac7832a5ca90a1e.las,20-Nov-2013,Summertime Power,SQR,-999.2500,16,8,True,5685.50000,6023.50000,0.50000,"(5,)",1447,10832,0.13358567208271788
11bcdd09663b4d50b2b864b858a3248a.las,"May 09, 1989",Specs and Mobility,Special data,-999.2500,13,8,True,7018.00000,7600.50000,0.50000,"(5,)",1989,14092,0.1411439114391144
d258d34b89454702a1a340a5e356a19f.las,"Feb 24, 2014",Boa Energy,Johns Wireline,-999.2500,16,8,True,5522.50000,5740.50000,0.50000,"(5,)",442,6992,0.06321510297482838
18148cb7283c4a34ba7cc3dd64eec59e.las,06/20/16,Ocean Petroleum,HBX,-999.2500,10,8,True,8931.00000,9267.00000,0.50000,"(5,)",772,6730,0.11471025260029717
ae65b0fbc7614443b364781649807d67.las,1995-08-12,,Tool Diagnostics,-999.2500,11,9,True,7152.00000,7699.50000,0.50000,"(5,)",1303,12056,0.10807896483078965
144c94959a8a46dd82f9036cbdd045a2.las,05/27/1999,Boa Energy,Tool Diagnostics,-999.2500,12,8,True,8697.50000,8934.00000,0.50000,"(5,)",505,5688,0.08878340365682137
97c36c0b1d1945bfba8e053809101906.las,02-12-1995,Sideways Energy,Johns Wireline,-999.2500,11,8,True,8949.50000,9349.00000,0.50000,"(5,)",904,8800,0.10272727272727272
5f496ea5da694214950e2091a6cf00c9.las,"May 05, 2008",Demont Energy,Super Cool Company,-999.2500,12,9,True,5502.50000,6081.00000,0.50000,"(5,)",2098,13332,0.15736573657365738
a55bcc06b1ff4b43bc827b8e903e1a57.las,26/06/2019,Lake Energy,Johns Wireline,-999.2500,12,8,True,4590.50000,4842.00000,0.50000,"(5,)",567,6048,0.09375
9fc86c3b4c4741f389afefe1d9c9a2d3.las,14-Sep-1990,Specs and Mobility,DHL,-999.2500,19,9,True,5270.50000,5728.00000,0.50000,"(5,)",1753,15865,0.11049479987393634
d8b53930357b40de9416dc5f27ffdbf9.las,06/18/2006,Lake Energy,LSP,-999.2500,13,8,True,8335.00000,8473.50000,0.50000,"(5,)",328,3614,0.09075816270060874
18af92589ba448d8a609de9aa0524f2c.las,09/02/16,Con Resources,DHL,-999.2500,17,8,True,4476.00000,4598.00000,0.50000,"(5,)",421,4165,0.10108043217286915
9619ae3f5756441880486688f02c447b.las,12-12-1990,Exploration Inc.,BaH,-999.2500,13,8,True,8366.00000,8894.50000,0.50000,"(5,)",1154,13754,0.08390286462120111
72134cf142ce4570b6c9dd07093ddaa1.las,24/09/1992,Lama Corp,Super Cool Company,-999.2500,11,8,True,7713.00000,8056.50000,0.50000,"(5,)",741,7568,0.0979122621564482
2a96ae191a03486c8fd3c24973418708.las,05/02/2009,Steven Power,Downholeloggers,-999.2500,17,8,True,7130.00000,7712.50000,0.50000,"(5,)",2033,19006,0.10696622119330737
